Observation,Grade,Label,Prediction,Threshold,New Prediction,Explanation,Change
1805,B,False,0.15191703628086106,0.05,0.045010574244948406,3,home_ownership::RENT from 1.0 to 0.0
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,annual_inc from 39879.059394141426 to 66085.45986557804
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,dti from 0.4317663663663664 to 2.0512227454354353
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,fico_range_high from 679.0 to 699.6428999999999
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,fico_range_low from 675.0 to 695.6427500000001
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,revol_util from 14.151358024691358 to 50.401448533641975
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,purpose::debt_consolidation from 0.0 to 1.0
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,purpose::major_purchase from 1.0 to 0.0
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,home_ownership::MORTGAGE from 0.0 to 1.0
1806,B,False,0.1897980820744796,0.05,0.04499143233075417,1,home_ownership::OWN from 1.0 to 0.0
1807,C,False,0.37121623230902,0.05,,0,No Explanation
1808,C,False,0.1270031993542916,0.05,0.04682312283444273,1,revol_bal from 6583.523973351994 to 12602.222474979331
1808,C,False,0.1270031993542916,0.05,0.04682312283444273,1,delinq_2yrs from 3.0 to 0.3146
1808,C,False,0.1270031993542916,0.05,0.04682312283444273,1,home_ownership::MORTGAGE from 0.0 to 1.0
1808,C,False,0.1270031993542916,0.05,0.04682312283444273,1,home_ownership::RENT from 1.0 to 0.0
1809,B,False,0.14723473925966385,0.05,0.04033524426005629,1,term:: 36 months from 0.0 to 1.0
1809,B,False,0.14723473925966385,0.05,0.04033524426005629,1,term:: 60 months from 1.0 to 0.0
1810,B,False,0.0976814581778879,0.05,,0,No Explanation
1811,C,False,0.3440636517031779,0.05,,0,No Explanation
1812,B,False,0.0928382419617481,0.05,0.04226571027144916,1,loan_amnt from 34999.99999999999 to 14398.863749999999
1812,B,False,0.0928382419617481,0.05,0.04226571027144916,1,funded_amnt from 34999.99999999999 to 14391.65375
1812,B,False,0.0928382419617481,0.05,0.04300139732574011,2,loan_amnt from 34999.99999999999 to 14398.863749999999
1812,B,False,0.0928382419617481,0.05,0.04300139732574011,2,open_acc from 20.453125 to 14.77534140625
1812,B,False,0.0928382419617481,0.05,0.04300139732574011,2,fico_range_low from 745.0 to 695.6427500000001
1812,B,False,0.0928382419617481,0.05,0.049118687682247746,3,loan_amnt from 34999.99999999999 to 14398.863749999999
1812,B,False,0.0928382419617481,0.05,0.049118687682247746,3,revol_bal from 33487.064433863474 to 12602.222474979331
1812,B,False,0.0928382419617481,0.05,0.049118687682247746,3,fico_range_low from 745.0 to 695.6427500000001
1813,E,False,0.469474369518891,0.05,,0,No Explanation
1814,B,False,0.05399862426928174,0.05,0.03695180554179074,1,open_acc from 30.828125 to 14.77534140625
1814,B,False,0.05399862426928174,0.05,0.03486304940225254,2,dti from 2.3335675675675676 to 2.0512227454354353
1814,B,False,0.05399862426928174,0.05,0.03486304940225254,2,verification_status::Not Verified from 1.0 to 0.0
1814,B,False,0.05399862426928174,0.05,0.03486304940225254,2,verification_status::Source Verified from 0.0 to 1.0
1815,B,False,0.07796398325367734,0.05,0.03743318803429816,1,emp_length::1 year from 1.0 to 0.0
1815,B,False,0.07796398325367734,0.05,0.03743318803429816,1,emp_length::10+ years from 0.0 to 1.0
1815,B,False,0.07796398325367734,0.05,0.03743318803429816,1,home_ownership::MORTGAGE from 0.0 to 1.0
1815,B,False,0.07796398325367734,0.05,0.03743318803429816,1,home_ownership::RENT from 1.0 to 0.0
1815,B,False,0.07796398325367734,0.05,0.04081767754471861,2,cr_hist from 91.87042464996568 to 171.39587691412487
1815,B,False,0.07796398325367734,0.05,0.04081767754471861,2,emp_length::1 year from 1.0 to 0.0
1815,B,False,0.07796398325367734,0.05,0.04081767754471861,2,emp_length::10+ years from 0.0 to 1.0
1816,E,False,0.455710039862766,0.05,,0,No Explanation
1817,B,True,0.14880792615052515,0.05,,0,No Explanation
1818,C,False,0.1554851631616682,0.05,0.049580999437420434,1,revol_bal from 8726.31129534094 to 12602.222474979331
1818,C,False,0.1554851631616682,0.05,0.049580999437420434,1,term:: 36 months from 0.0 to 1.0
1818,C,False,0.1554851631616682,0.05,0.049580999437420434,1,term:: 60 months from 1.0 to 0.0
1818,C,False,0.1554851631616682,0.05,0.04676898875306933,2,loan_amnt from 16500.0 to 14398.863749999999
1818,C,False,0.1554851631616682,0.05,0.04676898875306933,2,dti from 2.1757417417417417 to 2.0512227454354353
1818,C,False,0.1554851631616682,0.05,0.04676898875306933,2,term:: 36 months from 0.0 to 1.0
1818,C,False,0.1554851631616682,0.05,0.04676898875306933,2,term:: 60 months from 1.0 to 0.0
1818,C,False,0.1554851631616682,0.05,0.04975880003188771,3,loan_amnt from 16500.0 to 14398.863749999999
1818,C,False,0.1554851631616682,0.05,0.04975880003188771,3,open_acc from 23.046875 to 14.77534140625
1818,C,False,0.1554851631616682,0.05,0.04975880003188771,3,term:: 36 months from 0.0 to 1.0
1818,C,False,0.1554851631616682,0.05,0.04975880003188771,3,term:: 60 months from 1.0 to 0.0
1819,C,False,0.21255113478210355,0.05,0.02856605143070933,1,annual_inc from 46098.612275511485 to 66085.45986557804
1819,C,False,0.21255113478210355,0.05,0.02856605143070933,1,dti from 2.6807843843843844 to 2.0512227454354353
1819,C,False,0.21255113478210355,0.05,0.02856605143070933,1,term:: 36 months from 0.0 to 1.0
1819,C,False,0.21255113478210355,0.05,0.02856605143070933,1,term:: 60 months from 1.0 to 0.0
1820,B,True,0.22501305526421875,0.05,0.043258167873637496,1,dti from 2.559033033033033 to 2.0512227454354353
1820,B,True,0.22501305526421875,0.05,0.043258167873637496,1,revol_bal from 29109.168395491415 to 12602.222474979331
1820,B,True,0.22501305526421875,0.05,0.043258167873637496,1,term:: 36 months from 0.0 to 1.0
1820,B,True,0.22501305526421875,0.05,0.043258167873637496,1,term:: 60 months from 1.0 to 0.0
1820,B,True,0.22501305526421875,0.05,0.04665780514201351,2,dti from 2.559033033033033 to 2.0512227454354353
1820,B,True,0.22501305526421875,0.05,0.04665780514201351,2,cr_hist from 130.62081174708723 to 171.39587691412487
1820,B,True,0.22501305526421875,0.05,0.04665780514201351,2,term:: 36 months from 0.0 to 1.0
1820,B,True,0.22501305526421875,0.05,0.04665780514201351,2,term:: 60 months from 1.0 to 0.0
1820,B,True,0.22501305526421875,0.05,0.04941935039154778,3,annual_inc from 49208.38871619652 to 66085.45986557804
1820,B,True,0.22501305526421875,0.05,0.04941935039154778,3,dti from 2.559033033033033 to 2.0512227454354353
1820,B,True,0.22501305526421875,0.05,0.04941935039154778,3,term:: 36 months from 0.0 to 1.0
1820,B,True,0.22501305526421875,0.05,0.04941935039154778,3,term:: 60 months from 1.0 to 0.0
1821,C,False,0.13648945499430226,0.05,0.03582303765512289,1,fico_range_high from 664.0 to 699.6428999999999
1821,C,False,0.13648945499430226,0.05,0.03582303765512289,1,fico_range_low from 660.0 to 695.6427500000001
1821,C,False,0.13648945499430226,0.05,0.03582303765512289,1,emp_length::10+ years from 0.0 to 1.0
1821,C,False,0.13648945499430226,0.05,0.03582303765512289,1,emp_length::6 years from 1.0 to 0.0
1821,C,False,0.13648945499430226,0.05,0.04551162094909406,2,dti from 0.2187015015015015 to 2.0512227454354353
1821,C,False,0.13648945499430226,0.05,0.04551162094909406,2,fico_range_high from 664.0 to 699.6428999999999
1821,C,False,0.13648945499430226,0.05,0.04551162094909406,2,fico_range_low from 660.0 to 695.6427500000001
1821,C,False,0.13648945499430226,0.05,0.04551162094909406,2,cr_hist from 185.61133920925607 to 171.39587691412487
1821,C,False,0.13648945499430226,0.05,0.04798800440655581,3,fico_range_high from 664.0 to 699.6428999999999
1821,C,False,0.13648945499430226,0.05,0.04798800440655581,3,fico_range_low from 660.0 to 695.6427500000001
1821,C,False,0.13648945499430226,0.05,0.04798800440655581,3,revol_util from 41.21104938271605 to 50.401448533641975
1821,C,False,0.13648945499430226,0.05,0.04798800440655581,3,cr_hist from 185.61133920925607 to 171.39587691412487
1822,D,False,0.188951991704976,0.05,0.04731631375936038,1,dti from 2.2738192192192193 to 2.0512227454354353
1822,D,False,0.188951991704976,0.05,0.04731631375936038,1,home_ownership::MORTGAGE from 0.0 to 1.0
1822,D,False,0.188951991704976,0.05,0.04731631375936038,1,home_ownership::RENT from 1.0 to 0.0
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,loan_amnt from 8000.0 to 14398.863749999999
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,annual_inc from 84970.81778407434 to 66085.45986557804
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,fico_range_high from 689.0 to 699.6428999999999
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,fico_range_low from 685.0000000000001 to 695.6427500000001
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,revol_util from 67.69703703703703 to 50.401448533641975
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,cr_hist from 157.25464194576477 to 171.39587691412487
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,emp_length::10+ years from 0.0 to 1.0
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,emp_length::7 years from 1.0 to 0.0
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,home_ownership::MORTGAGE from 0.0 to 1.0
1822,D,False,0.188951991704976,0.05,0.048123009869636725,2,home_ownership::RENT from 1.0 to 0.0
1823,B,False,0.2490937750104917,0.05,,0,No Explanation
1824,B,False,0.1200400400017324,0.05,,0,No Explanation
1825,D,False,0.24644688556202873,0.05,,0,No Explanation
1826,B,False,0.16414621627849163,0.05,,0,No Explanation
1827,B,False,0.15602389267086972,0.05,0.049825479338875524,1,revol_bal from 11290.363467380575 to 12602.222474979331
1827,B,False,0.15602389267086972,0.05,0.049825479338875524,1,revol_util from 81.3703086419753 to 50.401448533641975
1827,B,False,0.15602389267086972,0.05,0.049825479338875524,1,home_ownership::MORTGAGE from 0.0 to 1.0
1827,B,False,0.15602389267086972,0.05,0.049825479338875524,1,home_ownership::RENT from 1.0 to 0.0
1828,C,True,0.41895937195221583,0.05,,0,No Explanation
1829,B,False,0.220119903621034,0.05,0.04441016530719876,1,revol_bal from 2986.0928321272477 to 12602.222474979331
1829,B,False,0.220119903621034,0.05,0.04441016530719876,1,term:: 36 months from 0.0 to 1.0
1829,B,False,0.220119903621034,0.05,0.04441016530719876,1,term:: 60 months from 1.0 to 0.0
1830,C,False,0.11402868167278077,0.05,0.03856640495035743,1,delinq_2yrs from 4.0 to 0.3146
1830,C,False,0.11402868167278077,0.05,0.03856640495035743,1,revol_util from 86.24679012345679 to 50.401448533641975
1830,C,False,0.11402868167278077,0.05,0.0467472366604787,2,delinq_2yrs from 4.0 to 0.3146
1830,C,False,0.11402868167278077,0.05,0.0467472366604787,2,cr_hist from 144.34726082084893 to 171.39587691412487
1831,C,False,0.26013005489838376,0.05,0.04593569274387885,1,loan_amnt from 23849.999999999996 to 14398.863749999999
1831,C,False,0.26013005489838376,0.05,0.04593569274387885,1,annual_inc from 49227.04737484062 to 66085.45986557804
1831,C,False,0.26013005489838376,0.05,0.04593569274387885,1,dti from 2.4711015015015017 to 2.0512227454354353
1831,C,False,0.26013005489838376,0.05,0.04593569274387885,1,revol_util from 91.69697530864198 to 50.401448533641975
1831,C,False,0.26013005489838376,0.05,0.04593569274387885,1,term:: 36 months from 0.0 to 1.0
1831,C,False,0.26013005489838376,0.05,0.04593569274387885,1,term:: 60 months from 1.0 to 0.0
1832,B,False,0.11144395186339551,0.05,0.0400347697855575,1,dti from 3.207246246246246 to 2.0512227454354353
1832,B,False,0.11144395186339551,0.05,0.0400347697855575,1,emp_length::10+ years from 0.0 to 1.0
1832,B,False,0.11144395186339551,0.05,0.0400347697855575,1,emp_length::3 years from 1.0 to 0.0
1833,C,False,0.21214506581234407,0.05,,0,No Explanation
1834,D,False,0.2458111577512366,0.05,,0,No Explanation
1835,C,False,0.05678681815546867,0.05,0.02799824149405583,1,emp_length::10+ years from 0.0 to 1.0
1835,C,False,0.05678681815546867,0.05,0.02799824149405583,1,emp_length::nan from 1.0 to 0.0
1835,C,False,0.05678681815546867,0.05,0.03694048626953281,2,revol_util from 91.02765432098766 to 50.401448533641975
1836,A,False,0.0630134911950239,0.05,,0,No Explanation
1837,C,False,0.1788366524159373,0.05,0.048537961275970244,1,funded_amnt from 24999.999999999996 to 14391.65375
1837,C,False,0.1788366524159373,0.05,0.048537961275970244,1,dti from 2.524085885885886 to 2.0512227454354353
1837,C,False,0.1788366524159373,0.05,0.048537961275970244,1,open_acc from 17.859375 to 14.77534140625
1837,C,False,0.1788366524159373,0.05,0.048537961275970244,1,emp_length::10+ years from 0.0 to 1.0
1837,C,False,0.1788366524159373,0.05,0.048537961275970244,1,emp_length::8 years from 1.0 to 0.0
1837,C,False,0.1788366524159373,0.05,0.048537961275970244,1,term:: 36 months from 0.0 to 1.0
1837,C,False,0.1788366524159373,0.05,0.048537961275970244,1,term:: 60 months from 1.0 to 0.0
1837,C,False,0.1788366524159373,0.05,0.049385854745712464,2,funded_amnt from 24999.999999999996 to 14391.65375
1837,C,False,0.1788366524159373,0.05,0.049385854745712464,2,dti from 2.524085885885886 to 2.0512227454354353
1837,C,False,0.1788366524159373,0.05,0.049385854745712464,2,cr_hist from 152.9898398672915 to 171.39587691412487
1837,C,False,0.1788366524159373,0.05,0.049385854745712464,2,emp_length::10+ years from 0.0 to 1.0
1837,C,False,0.1788366524159373,0.05,0.049385854745712464,2,emp_length::8 years from 1.0 to 0.0
1837,C,False,0.1788366524159373,0.05,0.049385854745712464,2,term:: 36 months from 0.0 to 1.0
1837,C,False,0.1788366524159373,0.05,0.049385854745712464,2,term:: 60 months from 1.0 to 0.0
1838,C,True,0.2524161524752166,0.05,0.04313995079832146,1,loan_amnt from 34999.99999999999 to 14398.863749999999
1838,C,True,0.2524161524752166,0.05,0.04313995079832146,1,delinq_2yrs from 1.0 to 0.3146
1838,C,True,0.2524161524752166,0.05,0.04313995079832146,1,term:: 36 months from 0.0 to 1.0
1838,C,True,0.2524161524752166,0.05,0.04313995079832146,1,term:: 60 months from 1.0 to 0.0
1838,C,True,0.2524161524752166,0.05,0.046270904620114454,2,funded_amnt from 34999.99999999999 to 14391.65375
1838,C,True,0.2524161524752166,0.05,0.046270904620114454,2,delinq_2yrs from 1.0 to 0.3146
1838,C,True,0.2524161524752166,0.05,0.046270904620114454,2,term:: 36 months from 0.0 to 1.0
1838,C,True,0.2524161524752166,0.05,0.046270904620114454,2,term:: 60 months from 1.0 to 0.0
1838,C,True,0.2524161524752166,0.05,0.04900460458014513,3,revol_bal from 16164.002119348195 to 12602.222474979331
1838,C,True,0.2524161524752166,0.05,0.04900460458014513,3,delinq_2yrs from 1.0 to 0.3146
1838,C,True,0.2524161524752166,0.05,0.04900460458014513,3,open_acc from 20.453125 to 14.77534140625
1838,C,True,0.2524161524752166,0.05,0.04900460458014513,3,emp_length::10+ years from 0.0 to 1.0
1838,C,True,0.2524161524752166,0.05,0.04900460458014513,3,emp_length::3 years from 1.0 to 0.0
1838,C,True,0.2524161524752166,0.05,0.04900460458014513,3,term:: 36 months from 0.0 to 1.0
1838,C,True,0.2524161524752166,0.05,0.04900460458014513,3,term:: 60 months from 1.0 to 0.0
1839,D,False,0.15752316991411894,0.05,0.03659390402925307,1,annual_inc from 37546.72706362765 to 66085.45986557804
1839,D,False,0.15752316991411894,0.05,0.03659390402925307,1,fico_range_high from 664.0 to 699.6428999999999
1839,D,False,0.15752316991411894,0.05,0.03659390402925307,1,cr_hist from 60.94354865044083 to 171.39587691412487
1839,D,False,0.15752316991411894,0.05,0.03659390402925307,1,home_ownership::MORTGAGE from 0.0 to 1.0
1839,D,False,0.15752316991411894,0.05,0.03659390402925307,1,home_ownership::RENT from 1.0 to 0.0
1840,D,False,0.21317116416908846,0.05,,0,No Explanation
1841,D,False,0.27219196072491075,0.05,0.0436431146399616,1,annual_inc from 34436.950622942626 to 66085.45986557804
1841,D,False,0.27219196072491075,0.05,0.0436431146399616,1,fico_range_high from 674.0 to 699.6428999999999
1841,D,False,0.27219196072491075,0.05,0.0436431146399616,1,fico_range_low from 670.0000000000001 to 695.6427500000001
1841,D,False,0.27219196072491075,0.05,0.0436431146399616,1,revol_util from 81.3703086419753 to 50.401448533641975
1841,D,False,0.27219196072491075,0.05,0.0436431146399616,1,home_ownership::MORTGAGE from 0.0 to 1.0
1841,D,False,0.27219196072491075,0.05,0.0436431146399616,1,home_ownership::RENT from 1.0 to 0.0
1842,D,False,0.1885987179854068,0.05,,0,No Explanation
1843,C,False,0.1561354333277544,0.05,,0,No Explanation
1844,B,False,0.2671549829258416,0.05,,0,No Explanation
1845,G,False,0.4088615513722886,0.05,,0,No Explanation
1846,D,False,0.1390623811268791,0.05,,0,No Explanation
1847,D,False,0.19456328973554046,0.05,0.038892198521356586,1,dti from 3.8284036036036033 to 2.0512227454354353
1847,D,False,0.19456328973554046,0.05,0.038892198521356586,1,term:: 36 months from 0.0 to 1.0
1847,D,False,0.19456328973554046,0.05,0.038892198521356586,1,term:: 60 months from 1.0 to 0.0
1848,C,True,0.14618296350086193,0.05,,0,No Explanation
1849,B,False,0.028609652515767373,0.05,0.08362803492361014,1,fico_range_low from 750.0000000000001 to 695.6427500000001
1849,B,False,0.028609652515767373,0.05,0.07170937102391056,2,fico_range_high from 753.9999999999999 to 699.6428999999999
1849,B,False,0.028609652515767373,0.05,0.06279999261942015,3,verification_status::Source Verified from 0.0 to 1.0
